HESA tariff status,Qualification,QUALTYPE,QUALGRADE,Tariff points
1,VTCT Level 3 Extended Diploma in Beauty Make-up Techniques,UR,D*,56
1,VTCT Level 3 Extended Diploma in Beauty Make-up Techniques,UR,D,48
1,VTCT Level 3 Extended Diploma in Beauty Make-up Techniques,UR,M,32
1,VTCT Level 3 Extended Diploma in Beauty Make-up Techniques,UR,P,16
1,VTCT Level 3 Extended Diploma in Beauty Make-up Techniques,UR,F,0
1,VTCT Level 3 Extended Diploma in Beauty Therapy,UT,D*,56
1,VTCT Level 3 Extended Diploma in Beauty Therapy,UT,D,48
1,VTCT Level 3 Extended Diploma in Beauty Therapy,UT,M,32
1,VTCT Level 3 Extended Diploma in Beauty Therapy,UT,P,16
1,VTCT Level 3 Extended Diploma in Beauty Therapy,UT,F,0
1,VTCT Level 3 Extended Diploma in Hairdressing,UU,D*,56
1,VTCT Level 3 Extended Diploma in Hairdressing,UU,D,48
1,VTCT Level 3 Extended Diploma in Hairdressing,UU,M,32
1,VTCT Level 3 Extended Diploma in Hairdressing,UU,P,16
1,VTCT Level 3 Extended Diploma in Hairdressing,UU,F,0
1,VTCT Level 3 Extended Diploma in Massage Therapies,UV,D*,56
1,VTCT Level 3 Extended Diploma in Massage Therapies,UV,D,48
1,VTCT Level 3 Extended Diploma in Massage Therapies,UV,M,32
1,VTCT Level 3 Extended Diploma in Massage Therapies,UV,P,16
1,VTCT Level 3 Extended Diploma in Massage Therapies,UV,F,0
1,VTCT Level 3 Extended Diploma in Nail Technologies,UW,D*,56
1,VTCT Level 3 Extended Diploma in Nail Technologies,UW,D,48
1,VTCT Level 3 Extended Diploma in Nail Technologies,UW,M,32
1,VTCT Level 3 Extended Diploma in Nail Technologies,UW,P,16
1,VTCT Level 3 Extended Diploma in Nail Technologies,UW,F,0
1,VTCT Level 3 Extended Diploma in Personal Training and Behaviour Change,F9,D*,56
1,VTCT Level 3 Extended Diploma in Personal Training and Behaviour Change,F9,D,48
1,VTCT Level 3 Extended Diploma in Personal Training and Behaviour Change,F9,M,32
1,VTCT Level 3 Extended Diploma in Personal Training and Behaviour Change,F9,P,16
1,VTCT Level 3 Extended Diploma in Personal Training and Behaviour Change,F9,F,0
1,VTCT Level 3 Extended Diploma in Spa Therapy,UX,D*,84
1,VTCT Level 3 Extended Diploma in Spa Therapy,UX,D,72
1,VTCT Level 3 Extended Diploma in Spa Therapy,UX,M,48
1,VTCT Level 3 Extended Diploma in Spa Therapy,UX,P,24
1,VTCT Level 3 Extended Diploma in Spa Therapy,UX,F,0
1,VTCT Extended Diploma in Sports Studies,V4,D*D*D*,168
1,VTCT Extended Diploma in Sports Studies,V4,D*D*D,160
1,VTCT Extended Diploma in Sports Studies,V4,D*DD,152
1,VTCT Extended Diploma in Sports Studies,V4,DDD,144
1,VTCT Extended Diploma in Sports Studies,V4,DDM,128
1,VTCT Extended Diploma in Sports Studies,V4,DMM,112
1,VTCT Extended Diploma in Sports Studies,V4,MMM,96
1,VTCT Extended Diploma in Sports Studies,V4,MMP,80
1,VTCT Extended Diploma in Sports Studies,V4,MPP,64
1,VTCT Extended Diploma in Sports Studies,V4,PPP,48
1,VTCT Extended Diploma in Sports Studies,V4,F,0
1,VTCT Level 3 Extended Diploma in Theatrical and Media Make-up,UY,D*,56
1,VTCT Level 3 Extended Diploma in Theatrical and Media Make-up,UY,D,48
1,VTCT Level 3 Extended Diploma in Theatrical and Media Make-up,UY,M,32
1,VTCT Level 3 Extended Diploma in Theatrical and Media Make-up,UY,P,16
1,VTCT Level 3 Extended Diploma in Theatrical and Media Make-up,UY,F,0
1,VTCT Introductory Diploma in Sports Studies,V5,D*,56
1,VTCT Introductory Diploma in Sports Studies,V5,D,48
1,VTCT Introductory Diploma in Sports Studies,V5,M,32
1,VTCT Introductory Diploma in Sports Studies,V5,P,16
1,VTCT Introductory Diploma in Sports Studies,V5,F,0
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,D*,28
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,Distinction*,28
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,D,24
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,Distinction,24
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,M,16
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,Merit,16
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,P,8
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,Pass,8
1,VTCT Level 3 National Certificate in Sport and Exercise Sciences,7L,F,0
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,D*,112
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,Distinction*,112
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,D,96
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,Distinction,96
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,M,64
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,Merit,64
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,P,32
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,Pass,32
1,VTCT Level 3 National Diploma in Sport and Exercise Sciences,7N,F,0
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,D*,56
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,Distinction*,56
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,D,48
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,Distinction,48
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,M,32
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,Merit,32
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,P,16
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,Pass,16
1,VTCT Level 3 National Extended Certificate in Sport and Exercise Sciences,7P,F,0
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,D*,168
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,Distinction*,168
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,D,144
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,Distinction,144
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,M,96
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,Merit,96
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,P,48
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,Pass,48
1,VTCT Level 3 National Extended Diploma in Sport and Exercise Sciences,7Q,F,0
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,D*,84
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,Distinction*,84
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,D,72
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,Distinction,72
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,M,48
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,Merit,48
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,P,24
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,Pass,24
1,VTCT Level 3 National Foundation Diploma in Sport and Exercise Sciences,7R,F,0
1,VTCT Level 3 NVQ Diploma in Barbering,UZ,P,32
1,VTCT Level 3 NVQ Diploma in Barbering,UZ,F,0
1,VTCT Level 3 NVQ Diploma in Hairdressing,TZ,P,32
1,VTCT Level 3 NVQ Diploma in Hairdressing,TZ,F,0
1,VTCT Subsidiary Diploma in Sports Studies,V6,D*D*,84
1,VTCT Subsidiary Diploma in Sports Studies,V6,D*D,78
1,VTCT Subsidiary Diploma in Sports Studies,V6,DD,72
1,VTCT Subsidiary Diploma in Sports Studies,V6,DM,60
1,VTCT Subsidiary Diploma in Sports Studies,V6,MM,48
1,VTCT Subsidiary Diploma in Sports Studies,V6,MP,36
1,VTCT Subsidiary Diploma in Sports Studies,V6,PP,24
1,VTCT Subsidiary Diploma in Sports Studies,V6,F,0
1,Welsh Baccalaureate,WB,P,48
1,Welsh Baccalaureate,WB,Pass,48
1,Welsh Baccalaureate,WB,F,0
1,Welsh Baccalaureate Advanced Diploma – Core,WE,P,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,PA,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,PA*,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,PB,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,PC,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,QA,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,QA*,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,QB,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,QC,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,FF,0
1,Welsh Baccalaureate Advanced Diploma – Core,WE,QQ,0
1,Welsh Baccalaureate Advanced Diploma – Core,WE,X,0
1,Welsh Baccalaureate Advanced Diploma – Core,WE,A*,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,A,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,B,48
1,Welsh Baccalaureate Advanced Diploma – Core,WE,C,48
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,A*,56
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,A,48
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,B,40
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,C,32
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,D,24
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,E,16
1,Advanced Welsh Baccalaureate - Skills Challenge Certificate,WS,X,0
1,WJEC Eduqas Certificate in Mathematics for Work and Life (Core Maths),WJ,A,20
1,WJEC Eduqas Certificate in Mathematics for Work and Life (Core Maths),WJ,B,16
1,WJEC Eduqas Certificate in Mathematics for Work and Life (Core Maths),WJ,C,12
1,WJEC Eduqas Certificate in Mathematics for Work and Life (Core Maths),WJ,D,10
1,WJEC Eduqas Certificate in Mathematics for Work and Life (Core Maths),WJ,E,6
1,WJEC Level 3 Applied Certificate in Business,X4,A,24
1,WJEC Level 3 Applied Certificate in Business,X4,B,20
1,WJEC Level 3 Applied Certificate in Business,X4,C,16
1,WJEC Level 3 Applied Certificate in Business,X4,D,12
1,WJEC Level 3 Applied Certificate in Business,X4,E,8
1,WJEC Level 3 Applied Certificate in Tourism,X7,A,24
1,WJEC Level 3 Applied Certificate in Tourism,X7,B,20
1,WJEC Level 3 Applied Certificate in Tourism,X7,C,16
1,WJEC Level 3 Applied Certificate in Tourism,X7,D,12
1,WJEC Level 3 Applied Certificate in Tourism,X7,E,8
1,WJEC Level 3 Applied Certificate in Health and Social Care,XA,A,24
1,WJEC Level 3 Applied Certificate in Health and Social Care,XA,B,20
1,WJEC Level 3 Applied Certificate in Health and Social Care,XA,C,16
1,WJEC Level 3 Applied Certificate in Health and Social Care,XA,D,12
1,WJEC Level 3 Applied Certificate in Health and Social Care,XA,E,8
1,WJEC Level 3 Applied Certificate in Criminology,WM,A,24
1,WJEC Level 3 Applied Certificate in Criminology,WM,B,20
1,WJEC Level 3 Applied Certificate in Criminology,WM,C,16
1,WJEC Level 3 Applied Certificate in Criminology,WM,D,12
1,WJEC Level 3 Applied Certificate in Criminology,WM,E,8
1,WJEC Level 3 Applied Certificate in Food Science and Nutrition,WQ,D*,28
1,WJEC Level 3 Applied Certificate in Food Science and Nutrition,WQ,D,24
1,WJEC Level 3 Applied Certificate in Food Science and Nutrition,WQ,M,16
1,WJEC Level 3 Applied Certificate in Food Science and Nutrition,WQ,P,8
1,WJEC Level 3 Applied Certificate in Medical Science,WX,A,24
1,WJEC Level 3 Applied Certificate in Medical Science,WX,B,20
1,WJEC Level 3 Applied Certificate in Medical Science,WX,C,16
1,WJEC Level 3 Applied Certificate in Medical Science,WX,D,12
1,WJEC Level 3 Applied Certificate in Medical Science,WX,E,8
1,WJEC Level 3 Applied Certificate in Statistical Problem Solving Using Software,WN,D*,28
1,WJEC Level 3 Applied Certificate in Statistical Problem Solving Using Software,WN,D,24
1,WJEC Level 3 Applied Certificate in Statistical Problem Solving Using Software,WN,M,16
1,WJEC Level 3 Applied Certificate in Statistical Problem Solving Using Software,WN,P,8
1,WJEC Level 3 Applied Diploma in Business,X8,A*,56
1,WJEC Level 3 Applied Diploma in Business,X8,A,48
1,WJEC Level 3 Applied Diploma in Business,X8,B,40
1,WJEC Level 3 Applied Diploma in Business,X8,C,32
1,WJEC Level 3 Applied Diploma in Business,X8,D,24
1,WJEC Level 3 Applied Diploma in Business,X8,E,16
1,WJEC Level 3 Applied Diploma in Tourism,X5,A*,56
1,WJEC Level 3 Applied Diploma in Tourism,X5,A,48
1,WJEC Level 3 Applied Diploma in Tourism,X5,B,40
1,WJEC Level 3 Applied Diploma in Tourism,X5,C,32
1,WJEC Level 3 Applied Diploma in Tourism,X5,D,24
1,WJEC Level 3 Applied Diploma in Tourism,X5,E,16
1,WJEC Level 3 Applied Diploma in Professional Construction Practice,X6,A*,56
1,WJEC Level 3 Applied Diploma in Professional Construction Practice,X6,A,48
1,WJEC Level 3 Applied Diploma in Professional Construction Practice,X6,B,40
1,WJEC Level 3 Applied Diploma in Professional Construction Practice,X6,C,32
1,WJEC Level 3 Applied Diploma in Professional Construction Practice,X6,D,24
1,WJEC Level 3 Applied Diploma in Professional Construction Practice,X6,E,16
1,WJEC Level 3 Applied Diploma in Health and Social Care,X9,A*,56
1,WJEC Level 3 Applied Diploma in Health and Social Care,X9,A,48
1,WJEC Level 3 Applied Diploma in Health and Social Care,X9,B,40
1,WJEC Level 3 Applied Diploma in Health and Social Care,X9,C,32
1,WJEC Level 3 Applied Diploma in Health and Social Care,X9,D,24
1,WJEC Level 3 Applied Diploma in Health and Social Care,X9,E,16
1,WJEC Level 3 Applied Diploma (graded D*-P),X2,D,48
1,WJEC Level 3 Applied Diploma (graded D*-P),X2,D*,56
1,WJEC Level 3 Applied Diploma (graded D*-P),X2,M,32
1,WJEC Level 3 Applied Diploma (graded D*-P),X2,P,16
1,WJEC Level 3 Applied Diploma in Criminology,WP,A*,56
1,WJEC Level 3 Applied Diploma in Criminology,WP,A,48
1,WJEC Level 3 Applied Diploma in Criminology,WP,B,40
1,WJEC Level 3 Applied Diploma in Criminology,WP,C,32
1,WJEC Level 3 Applied Diploma in Criminology,WP,D,24
1,WJEC Level 3 Applied Diploma in Criminology,WP,E,16
1,"WJEC Level 3 Children’s Care, Play, Learning and Development: Practice and Theory (720 GLH)",9P,D,96
1,"WJEC Level 3 Children’s Care, Play, Learning and Development: Practice and Theory (720 GLH)",9P,D*,112
1,"WJEC Level 3 Children’s Care, Play, Learning and Development: Practice and Theory (720 GLH)",9P,M,64
1,"WJEC Level 3 Children’s Care, Play, Learning and Development: Practice and Theory (720 GLH)",9P,P,32
1,WJEC Level in Certificate 3 Health and Social Care: Principles and Contexts (360 GLH),9R,A,48
1,WJEC Level in Certificate 3 Health and Social Care: Principles and Contexts (360 GLH),9R,A*,56
1,WJEC Level in Certificate 3 Health and Social Care: Principles and Contexts (360 GLH),9R,B,40
1,WJEC Level in Certificate 3 Health and Social Care: Principles and Contexts (360 GLH),9R,C,32
1,WJEC Level in Certificate 3 Health and Social Care: Principles and Contexts (360 GLH),9R,D,24
1,WJEC Level in Certificate 3 Health and Social Care: Principles and Contexts (360 GLH),9R,E,16
1,WJEC Level 3 Diploma in Environmental Science,WF,D*,56
1,WJEC Level 3 Diploma in Environmental Science,WF,D,48
1,WJEC Level 3 Diploma in Environmental Science,WF,M,32
1,WJEC Level 3 Diploma in Environmental Science,WF,P,16
1,WJEC Level 3 Diploma in Food Science and Nutrition,WL,D*,56
1,WJEC Level 3 Diploma in Food Science and Nutrition,WL,D,48
1,WJEC Level 3 Diploma in Food Science and Nutrition,WL,M,32
1,WJEC Level 3 Diploma in Food Science and Nutrition,WL,P,16
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,A*A*,112
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,A*A,104
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,AA,96
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,AB,88
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,BB,80
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,BC,72
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,CC,64
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,CD,56
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,DD,48
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,DE,40
1,WJEC Level 3 Diploma in Health and Social Care: Principles and Contexts (720 GLH),9S,EE,32
1,WJEC Level 3 Applied Diploma in Medical Science,X3,A*,56
1,WJEC Level 3 Applied Diploma in Medical Science,X3,A,48
1,WJEC Level 3 Applied Diploma in Medical Science,X3,B,40
1,WJEC Level 3 Applied Diploma in Medical Science,X3,C,32
1,WJEC Level 3 Applied Diploma in Medical Science,X3,D,24
1,WJEC Level 3 Applied Diploma in Medical Science,X3,E,16
1,WJEC Level 3 Extended Diploma in Environmental Science,WK,D*,112
1,WJEC Level 3 Extended Diploma in Environmental Science,WK,D,96
1,WJEC Level 3 Extended Diploma in Environmental Science,WK,M,64
1,WJEC Level 3 Extended Diploma in Environmental Science,WK,P,32
1,WJEC Level 3 Award in Criminology (QCF),WG,D*,56
1,WJEC Level 3 Award in Criminology (QCF),WG,D,48
1,WJEC Level 3 Award in Criminology (QCF),WG,M,32
1,WJEC Level 3 Award in Criminology (QCF),WG,P,16
1,WJEC Level 3 Certificate In Criminology (QCF),WT,D*,28
1,WJEC Level 3 Certificate In Criminology (QCF),WT,D,24
1,WJEC Level 3 Certificate In Criminology (QCF),WT,M,16
1,WJEC Level 3 Certificate In Criminology (QCF),WT,P,8
1,WJEC Level 3 Diploma In Criminology (QCF),WV,D*,56
1,WJEC Level 3 Diploma In Criminology (QCF),WV,D,48
1,WJEC Level 3 Diploma In Criminology (QCF),WV,M,32
1,WJEC Level 3 Diploma In Criminology (QCF),WV,P,16
1,WJEC Level 3 Diploma in Food Science and Nutrition (QCF),WW,D*,56
1,WJEC Level 3 Diploma in Food Science and Nutrition (QCF),WW,D,48
1,WJEC Level 3 Diploma in Food Science and Nutrition (QCF),WW,M,32
1,WJEC Level 3 Diploma in Food Science and Nutrition (QCF),WW,P,16
1,WJEC Level 3 Diploma in Foundation Studies Art and Design,WY,D,112
1,WJEC Level 3 Diploma in Foundation Studies Art and Design,WY,M,96
1,WJEC Level 3 Diploma in Foundation Studies Art and Design,WY,P,80
1,WJEC Level 3 Diploma in Foundation Studies Art and Design,WY,F,0
1,"Diploma in Foundation Studies (Art and Design and Art, Design and Media)",RL,D,48
1,"Diploma in Foundation Studies (Art and Design and Art, Design and Media)",RL,M,32
1,"Diploma in Foundation Studies (Art and Design and Art, Design and Media)",RL,P,16
1,YMCA Level 3 Diploma in Personal Training (Gym-Based Exercise) (QCF),6H,P,32
1,YMCA Level 3 Diploma in Personal Training and Instruction (QCF),6G,P,32
2,Access to HE Diploma,LD,Completed Qual,0
2,Access to HE Diploma (AQA),YF,F,0
2,Access to HE Diploma (AQA),YF,P,0
2,Access to HE Diploma (Credit 4 Learning),Y9,F,0
2,Access to HE Diploma (Credit 4 Learning),Y9,P,0
2,Advanced Diploma,PA,*,0
2,Advanced Diploma,PA,A,0
2,Advanced Diploma,PA,A*,0
